,index,address,animal,building_floor,d_to_bank,d_to_coffe,d_to_conv,d_to_metro,elevator,id,loc,metro_count,parking,price,room_floor,room_options,room_size,room_type,aircondition,laundry,bed,desk,closet,tv,shoes,refrigerator,gas,induction,microwave,doar_lock,biddet,d_to_fancy,park,distance_gn,distance_md,d_to_mac,star_bucks,population,elder,elder_ratio,totalbanks,bank_ratio
64,70,서울특별시 성북구 안암동5가,False,5,357.0,115.0,112.0,390.0,False,57dcc5308d2bc7681cd0a996,"[127.02988696, 37.5897886898]",17.0,False,7500.0,3,"[0, 1, 2, 3, 4, 6, 7, 9, 10, 11]",18.2,원룸,1,1,1,1,1,0,1,1,0,1,1,1,0,5.07222328039,7.04375638573,10.1245838567,6.39670680701,0.600043302704,0.408235291346,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
65,71,서울특별시 성북구 안암동5가,False,4,176.0,68.0,40.0,144.0,False,57f8997aea578710e564d6ea,"[127.03031994, 37.5853376755]",20.0,False,8500.0,2,"[0, 1, 2, 3, 4, 6, 7, 10, 11]",16.5,원룸,1,1,1,1,1,0,1,1,0,0,1,1,0,4.8524091047,6.5635784759,9.64677621075,6.22087105905,0.138042970194,0.100107131635,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
66,72,서울특별시 동대문구 제기동,False,3,122.0,70.0,106.0,387.0,False,57beaf10163cb82e1ccb85f0,"[127.030694874, 37.583020224]",24.0,False,5400.0,2,"[0, 1, 2, 3, 4, 6, 7, 9]",16.5,원룸,1,1,1,1,1,0,1,1,0,1,0,0,0,4.76636955495,6.31713449252,9.40150313043,6.15551719439,0.198693356244,0.133574541768,28479.0,4810.0,0.168896379789,9.0,0.000316022332245
67,74,서울특별시 성북구 동선동2가,False,4,363.0,217.0,74.0,512.0,False,57a586dbf81da6443b40ca41,"[127.022060777, 37.5896282333]",17.0,False,5800.0,3,"[0, 1, 6, 7, 8]",26.4,원룸,1,1,0,0,0,0,1,1,1,0,0,0,0,4.5008052894,6.94400219004,10.0005350489,5.78372778556,0.512219489335,0.313047767392,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
68,76,서울특별시 성북구 안암동2가,False,4,224.0,438.0,40.0,416.0,True,57e352d14a97cd51d99c8834,"[127.024537147, 37.5865968053]",21.0,False,5900.0,2,"[0, 1, 2, 4, 6, 7, 8, 11]",26.4,원룸,1,1,1,0,1,0,1,1,1,0,0,1,0,4.48394118313,6.62768805436,9.69592222325,5.816324054,0.482896240204,0.166623893867,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
69,77,서울특별시 동대문구 용두동,False,2,288.0,223.0,88.0,549.0,False,57f89575cbb45e4212faf9d5,"[127.029534599, 37.5806094612]",25.0,False,12500.0,1,[6],49.5,투룸,0,0,0,0,0,0,1,0,0,0,0,0,0,4.56421019006,6.03450913976,9.11824659439,5.96902165445,0.423024631303,0.370378346392,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
70,78,서울특별시 성북구 종암동,True,5,244.0,935.0,78.0,613.0,False,57dbe70d8df9d31e9f455b1c,"[127.035143487, 37.5958959667]",13.0,True,6500.0,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12]",36.4,원룸,1,1,1,1,1,1,1,1,1,0,0,1,1,5.83983574227,7.79781518078,10.8829630992,7.12973522802,0.0786868698395,0.62232651083,43444.0,5589.0,0.128648374919,3.0,6.90544148789e-05
71,80,서울특별시 성북구 안암동4가,True,2,98.0,212.0,125.0,536.0,False,57e39c3c183f541b4eb54f00,"[127.025853007, 37.580736464]",26.0,False,8000.0,1,[],49.5,투룸,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27277360437,5.99535921784,9.07129388487,5.66757030265,0.507540517038,0.446845102803,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
72,81,서울특별시 성북구 안암동3가,False,2,199.0,461.0,68.0,419.0,False,578066934c7bd6530ebaf6aa,"[127.024342233, 37.5860598539]",20.0,False,8100.0,-1,"[11, 6]",33.0,1.5룸,0,0,0,0,0,0,1,0,0,0,0,1,0,4.43740478969,6.56653864864,9.63438008627,5.77469534487,0.471572845056,0.206580874121,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
73,82,서울특별시 성북구 안암동5가,False,6,192.0,117.0,49.0,505.0,False,57cfeb9c84b85c5b68daca03,"[127.027945581, 37.5818676352]",26.0,False,6000.0,1,"[0, 1, 2, 3, 4, 6, 7, 9, 11]",16.5,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,4.49278362158,6.14737229269,9.2279125653,5.88384714885,0.30593593047,0.278104132528,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
74,83,서울특별시 성북구 동선동2가,False,3,328.0,98.0,71.0,476.0,False,57df87d1fc009c28b895b511,"[127.020625089, 37.5896501168]",17.0,False,6500.0,3,"[0, 1, 4, 6, 7, 8, 10]",26.4,원룸,1,1,0,0,1,0,1,1,1,0,1,0,0,4.40323489908,6.93869253566,9.98845545062,5.67611211374,0.41819355245,0.204811083318,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
75,84,서울특별시 동대문구 제기동,False,2,367.0,234.0,258.0,263.0,False,57c11bb067a5cc505a6f9d0c,"[127.03567877, 37.5881184431]",19.0,False,2510.0,1,"[0, 1, 2, 5, 4, 3, 6, 7, 8, 10]",9.9,원룸,1,1,1,1,1,1,1,1,1,0,1,0,0,5.41446956359,6.96654309153,10.0522462269,6.77680090248,0.698299443494,0.48599528683,28479.0,4810.0,0.168896379789,9.0,0.000316022332245
76,85,서울특별시 성북구 안암동5가,False,5,357.0,115.0,112.0,390.0,False,57eb86d5214b7427beb61419,"[127.02988696, 37.5897886898]",18.0,False,6500.0,5,"[0, 1, 2, 3, 4, 6, 7, 9, 10, 11]",18.1,원룸,1,1,1,1,1,0,1,1,0,1,1,1,0,5.07222328039,7.04375638573,10.1245838567,6.39670680701,0.600043302704,0.408235291346,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
77,86,서울특별시 성북구 안암동3가,False,6,227.0,307.0,73.0,343.0,True,57ad998e41ce33150fabee2d,"[127.022837936, 37.583638285]",23.0,True,6500.0,2,"[0, 1, 2, 4, 6, 7, 8, 11]",28.0,원룸,1,1,1,0,1,0,1,1,1,0,0,1,0,4.1847586447,6.28587830352,9.34923952743,5.541292789,0.573445547581,0.486601465295,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
78,87,서울특별시 동대문구 제기동,False,3,297.0,118.0,206.0,471.0,False,57df857f27233c7de4b0246d,"[127.032220497, 37.5818232981]",23.0,False,4800.0,-1,"[0, 3, 6, 9, 1, 4, 7, 2]",18.1,원룸,1,1,1,1,1,0,1,1,0,1,0,0,0,4.83458767454,6.21532474945,9.30097213214,6.23649796523,0.387156392196,0.322312313043,28479.0,4810.0,0.168896379789,9.0,0.000316022332245
79,88,서울특별시 동대문구 제기동,False,5,356.0,235.0,229.0,363.0,True,57dd0e2c14b194717af291ab,"[127.032138443, 37.5805655333]",23.0,True,25000.0,3,"[0, 1, 9, 11, 6]",42.9,투룸,1,1,0,0,0,0,1,0,0,1,0,1,0,4.77478777315,6.0775010387,9.16322689919,6.18520871646,0.496091023124,0.431298977912,28479.0,4810.0,0.168896379789,9.0,0.000316022332245
80,89,서울특별시 성북구 동선동2가,False,4,235.0,75.0,51.0,408.0,False,57f616a4571f4206ad8e0c74,"[127.019560835, 37.5898881599]",15.0,False,8300.0,3,"[0, 1, 7, 6, 8]",49.5,투룸,1,1,0,0,0,0,1,1,1,0,0,0,0,4.34766369672,6.96087458469,10.005055679,5.60973310898,0.340458524439,0.123217551561,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
81,90,서울특별시 성북구 종암동,False,3,298.0,1032.0,112.0,698.0,False,5797fe5447fc1f25de9276d1,"[127.03643477, 37.5967352991]",13.0,False,6000.0,-1,[],42.9,투룸,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98669166478,7.91345393801,10.9990669284,7.27503359732,0.112118448789,0.563894328909,43444.0,5589.0,0.128648374919,3.0,6.90544148789e-05
82,91,서울특별시 성북구 안암동2가,False,3,104.0,466.0,180.0,201.0,False,57a210284c61ab62d1c7fcb6,"[127.02193726, 37.5854224223]",20.0,False,4210.0,1,"[3, 10]",16.5,원룸,0,0,0,1,0,0,0,0,0,0,1,0,0,4.22081728723,6.47705969886,9.53538756812,5.55328153927,0.65599889483,0.427352549885,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
83,92,서울특별시 성북구 안암동3가,False,4,182.0,198.0,146.0,415.0,False,576e27fe9b1e001c3d2de8c2,"[127.02274252, 37.582603963]",25.0,False,8000.0,3,"[0, 1, 2, 4, 6, 7, 9, 11]",33.0,투룸,1,1,1,0,1,0,1,1,0,1,0,1,0,4.12096748286,6.17064685859,9.23423345887,5.48794946774,0.609414296074,0.584434878276,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
84,93,서울특별시 동대문구 제기동,False,4,390.0,291.0,222.0,228.0,False,57cd4a36af87e01a0fc80611,"[127.036222371, 37.5883885754]",18.0,False,4500.0,2,"[0, 1, 3, 2, 4, 6, 7, 8, 11]",14.8,원룸,1,1,1,1,1,0,1,1,1,0,0,1,0,5.47086981714,7.00737627868,10.0929412754,6.83272863252,0.75466963841,0.542243452783,28479.0,4810.0,0.168896379789,9.0,0.000316022332245
85,94,서울특별시 성북구 동선동2가,False,3,345.0,194.0,65.0,487.0,False,57d616028a9ba72dbe42e208,"[127.021829751, 37.5894660977]",17.0,False,7000.0,2,[6],36.3,투룸,0,0,0,0,0,0,1,0,0,0,0,0,0,4.47368593491,6.92462572683,9.98020632014,5.75708168503,0.508025774374,0.303521069847,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
86,95,서울특별시 성북구 안암동1가,True,0,144.0,248.0,155.0,303.0,False,57e0f07a3a657605726efb22,"[127.02166618, 37.5876497268]",20.0,False,3900.0,0,"[0, 1, 3, 4, 6, 7, 8]",53.6,1.5룸,1,1,0,1,1,0,1,1,1,0,0,0,0,4.34104971955,6.72226943049,9.77808820192,5.64562736745,0.650259083662,0.418729790396,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
87,96,서울특별시 성북구 안암동4가,False,5,0.0,118.0,27.0,509.0,True,57f34b045db59348c6e2ecd6,"[127.02474802, 37.5806105617]",25.0,False,5700.0,3,"[0, 1, 6, 8, 7, 3]",23.1,원룸,1,1,0,1,0,0,1,1,1,0,0,0,0,4.17853798459,5.96890228499,9.0414324762,5.57132389942,0.580827590584,0.437686748342,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
88,97,서울특별시 성북구 안암동5가,False,5,357.0,115.0,112.0,390.0,False,57e000575028777abedb9591,"[127.02988696, 37.5897886898]",17.0,False,6500.0,3,"[0, 1, 2, 3, 4, 6, 7, 9, 10, 11]",18.1,원룸,1,1,1,1,1,0,1,1,0,1,1,1,0,5.07222328039,7.04375638573,10.1245838567,6.39670680701,0.600043302704,0.408235291346,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
89,98,서울특별시 성북구 동선동2가,False,6,245.0,36.0,90.0,376.0,True,5757ba0540126f263be95de1,"[127.019579052, 37.5902737816]",14.0,False,6100.0,3,"[0, 1, 2, 3, 4, 6, 7, 9, 11, 10]",19.8,원룸,1,1,1,1,1,0,1,1,0,1,1,1,0,4.37653317377,7.00375683057,10.0478570112,5.63368163537,0.306160711826,0.0900236686222,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
90,100,서울특별시 동대문구 용두동,False,5,288.0,210.0,53.0,617.0,False,57c3fb14f723ee4a6951414f,"[127.02801312, 37.5808296745]",27.0,False,6500.0,-1,"[0, 1, 2, 3, 4, 8, 7, 6, 9, 10, 11]",19.8,원룸,1,1,1,1,1,0,1,1,1,1,1,1,0,4.45065721491,6.03461069939,9.11576469198,5.85027799887,0.413199872006,0.376740122036,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
91,101,서울특별시 성북구 동선동2가,False,3,345.0,194.0,65.0,487.0,False,57d617dfb028223afe13e838,"[127.021829751, 37.5894660977]",17.0,False,7000.0,2,[6],36.3,투룸,0,0,0,0,0,0,1,0,0,0,0,0,0,4.47368593491,6.92462572683,9.98020632014,5.75708168503,0.508025774374,0.303521069847,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
92,102,서울특별시 동대문구 용두동,False,2,276.0,207.0,160.0,503.0,False,57e8ddcefeda4607044d5267,"[127.030336232, 37.5808471202]",25.0,False,14000.0,2,[],49.5,투룸,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63953118232,6.07419371156,9.15878185388,6.04435774649,0.406853252218,0.347914894427,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
93,103,서울특별시 성북구 종암동,False,2,295.0,182.0,81.0,251.0,False,57dfa77622e8485b0aa6ab35,"[127.039448672, 37.6001977397]",11.0,False,4500.0,1,"[6, 0, 8, 1]",26.4,1.5룸,1,1,0,0,0,0,1,0,1,0,0,0,0,6.43040621196,8.32274225435,11.4349931643,7.70173822282,0.576076976023,0.199673583978,43444.0,5589.0,0.128648374919,3.0,6.90544148789e-05
94,104,서울특별시 동대문구 용두동,False,2,252.0,507.0,223.0,390.0,False,57fb1a902fd3854f341fdb2d,"[127.028070947, 37.5780509955]",33.0,False,6000.0,2,[],36.3,투룸,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34079900188,5.73134458104,8.81382087453,5.76044636366,0.714651615522,0.266999547042,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
95,107,서울특별시 성북구 안암동1가,False,4,293.0,107.0,108.0,394.0,False,57baafde3bd5962aec835d44,"[127.020783386, 37.5888644236]",20.0,False,6500.0,2,"[0, 1, 2, 3, 4, 6, 7, 9, 10, 11]",23.1,원룸,1,1,1,1,1,0,1,1,0,1,1,1,0,4.359907767,6.85225208445,9.90319799129,5.64383089148,0.495143531417,0.278038683414,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
96,108,서울특별시 성북구 종암동,False,2,173.0,748.0,41.0,818.0,False,57ef0c80129721396a16d475,"[127.033160786, 37.5985310388]",9.0,False,9000.0,1,[],66.0,투룸,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88245954338,8.05069625428,11.1333650816,7.1355139607,0.396307589529,0.328611430018,43444.0,5589.0,0.128648374919,3.0,6.90544148789e-05
97,109,서울특별시 성북구 안암동5가,False,4,107.0,84.0,34.0,75.0,False,57e8e05935bb492cfc6ac156,"[127.029849149, 37.5858351436]",21.0,False,8200.0,0,"[0, 1, 2, 3, 7, 8]",33.0,투룸,1,1,1,1,0,0,0,1,1,0,0,0,0,4.84237202736,6.61041916962,9.69274305535,6.20472501565,0.166132634614,0.0866377892192,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
98,110,서울특별시 성북구 안암동1가,False,4,202.0,222.0,96.0,360.0,False,57eb36c8e0324d7253012321,"[127.02181126, 37.5881830877]",20.0,False,5000.0,3,"[0, 1, 2, 3, 4, 6, 7, 9, 11]",16.5,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,4.38631963944,6.78227143331,9.83846495718,5.68531048615,0.610253396765,0.394093374116,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
99,111,서울특별시 성북구 종암동,False,4,320.0,928.0,163.0,730.0,False,5726bd688fb2cb6f3659171a,"[127.033322982, 37.5965848522]",11.0,False,6400.0,1,"[0, 1, 3, 4, 6, 7, 9]",19.8,원룸,1,1,0,1,1,0,1,1,0,1,0,0,0,5.75817910218,7.84082652753,10.9242643417,7.03176884844,0.25417156387,0.540099379324,43444.0,5589.0,0.128648374919,3.0,6.90544148789e-05
100,112,서울특별시 성북구 안암동5가,False,5,357.0,115.0,112.0,390.0,False,57e49806354a882931ff0c9b,"[127.02988696, 37.5897886898]",17.0,False,6500.0,3,"[0, 1, 2, 3, 4, 6, 7, 9, 11]",19.8,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,5.07222328039,7.04375638573,10.1245838567,6.39670680701,0.600043302704,0.408235291346,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
101,113,서울특별시 동대문구 제기동,False,5,400.0,501.0,45.0,70.0,True,579891a0a99b75583e1cfc37,"[127.037106501, 37.5903812959]",20.0,True,6000.0,0,"[0, 1, 2, 3, 4, 6, 7, 8, 11]",23.1,원룸,1,1,1,1,1,0,1,1,1,0,0,1,0,5.64761197826,7.24123137232,10.3266974866,6.99585942591,0.607441006669,0.730227067935,28479.0,4810.0,0.168896379789,9.0,0.000316022332245
102,114,서울특별시 성북구 종암동,False,2,278.0,166.0,89.0,234.0,False,57dfa47c75c03e5b4d6ff513,"[127.039602734, 37.6002985991]",11.0,False,2300.0,-1,[],26.4,원룸,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44799296232,8.32913066836,11.4491316849,7.7191824999,0.592753027369,0.183703810071,43444.0,5589.0,0.128648374919,3.0,6.90544148789e-05
103,115,서울특별시 성북구 보문동7가,False,5,191.0,78.0,26.0,549.0,True,57ec7b00a98491035205a3f0,"[127.022597045, 37.5807515481]",26.0,False,6000.0,3,"[0, 1, 3, 7, 8]",23.1,원룸,1,1,0,1,0,0,0,1,1,0,0,0,0,4.01446903982,5.96447534839,9.0285901847,5.39933910341,0.715076029319,0.517509473934,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
104,116,서울특별시 동대문구 제기동,False,5,388.0,332.0,227.0,272.0,True,57f358ef6be6db793ab4538b,"[127.033990556, 37.5805109549]",21.0,False,5500.0,3,"[0, 1, 2, 3, 4, 6, 7, 9]",19.8,원룸,1,1,1,1,1,0,1,1,0,1,0,0,0,4.92467241346,6.1106313534,9.19605939917,6.33877030526,0.60012337053,0.535499649454,28479.0,4810.0,0.168896379789,9.0,0.000316022332245
105,117,서울특별시 성북구 안암동3가,False,6,200.0,442.0,45.0,415.0,False,57eb95152a2f38780ee44a77,"[127.024527959, 37.5862003704]",21.0,False,5500.0,5,"[0, 1, 2, 3, 4, 6, 7, 9, 11]",19.8,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,4.45957016539,6.58379997618,9.65223100995,5.79622362569,0.463035964195,0.184589065545,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
106,118,서울특별시 성북구 안암동1가,False,5,294.0,192.0,38.0,440.0,False,57ef55debe901f0ad1c6dd39,"[127.021811501, 37.5890083969]",18.0,False,5800.0,3,"[0, 1, 3, 4, 6, 7, 8, 11]",23.1,원룸,1,1,0,1,1,0,1,1,1,0,0,1,0,4.44137521548,6.87377152681,9.92951600994,5.73028326415,0.541685936257,0.330854637946,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
107,119,서울특별시 성북구 동선동2가,False,6,287.0,79.0,63.0,431.0,True,57f85c5402c7cf33a43f60ba,"[127.020131525, 37.5900105989]",15.0,True,18500.0,4,"[0, 6, 7, 8, 11]",46.2,1.5룸,1,0,0,0,0,0,1,1,1,0,0,1,0,4.39497291685,6.97658062483,10.0236800696,5.65967648855,0.359451677025,0.145768081699,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
108,121,서울특별시 성북구 동선동2가,False,4,295.0,58.0,39.0,411.0,False,57d2571717a7df1c3002e6ad,"[127.020163307, 37.590302515]",14.0,True,10300.0,4,"[0, 1, 7, 8, 11, 6]",46.2,투룸,1,1,0,0,0,0,1,1,1,0,0,1,0,4.4178995657,7.00911381043,10.0562346295,5.67906116077,0.337385460155,0.130073624831,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
109,122,서울특별시 성북구 안암동5가,False,1,357.0,115.0,112.0,390.0,False,57e0aebc9e28b222d9e90247,"[127.02988696, 37.5897886898]",18.0,False,5000.0,1,"[0, 1, 2, 4, 6, 7, 8, 11, 10]",18.2,원룸,1,1,1,0,1,0,1,1,1,0,1,1,0,5.07222328039,7.04375638573,10.1245838567,6.39670680701,0.600043302704,0.408235291346,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
110,123,서울특별시 동대문구 용두동,False,4,210.0,132.0,94.0,544.0,False,57d0dbf0eeed2d6e8c00523e,"[127.028470727, 37.5814386368]",25.0,False,6500.0,3,"[0, 1, 2, 3, 4, 6, 7, 9, 11, 10]",19.8,원룸,1,1,1,1,1,0,1,1,0,1,1,1,0,4.51495291936,6.10815057493,9.18990475923,5.91090227245,0.33780585439,0.298784341555,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
111,124,서울특별시 성북구 안암동2가,False,6,49.0,375.0,233.0,266.0,False,57f84fb0b951b77244903af6,"[127.022308962, 37.5865792276]",21.0,False,6000.0,3,"[0, 1, 3, 2, 4, 6, 7, 9, 10, 11]",23.1,원룸,1,1,1,1,1,0,1,1,0,1,1,1,0,4.31915427063,6.60771261167,9.66704588333,5.64017518854,0.659181935081,0.359474478281,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
112,125,서울특별시 성북구 안암동1가,False,6,245.0,12.0,46.0,410.0,True,57fb3d32d4fe987953c35058,"[127.019583279, 37.5891205107]",17.0,True,11500.0,4,"[0, 1, 2, 3, 4, 6, 7, 9, 11]",33.0,1.5룸,1,1,1,1,1,0,1,1,0,1,0,1,0,4.29490341696,6.87571063822,9.92036902712,5.56717318782,0.415805744643,0.202132793105,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
113,126,서울특별시 동대문구 용두동,False,5,284.0,173.0,166.0,469.0,False,57c4026cb9e9834a6bab67f4,"[127.031011046, 37.5810199357]",24.0,True,6600.0,1,"[0, 1, 2, 3, 4, 6, 7, 9, 11]",19.8,원룸,1,1,1,1,1,0,1,1,0,1,0,1,0,4.70177333236,6.10516097721,9.19029004593,6.10680602415,0.406586983257,0.343839351035,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
114,127,서울특별시 동대문구 이문동,False,6,307.0,166.0,113.0,402.0,True,57c94119adb58b1e12b5cfc0,"[127.057426265, 37.5935698784]",14.0,False,8300.0,3,"[0, 1, 2, 3, 4, 6, 7, 9, 11]",33.0,1.5룸,1,1,1,1,1,0,1,1,0,1,0,1,0,7.39283137051,7.2382671471,11.2311663398,8.77586227116,0.436587979025,0.328778669658,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
115,128,서울특별시 동대문구 이문동,False,3,97.0,241.0,186.0,245.0,False,56650ac0bdcffe0d80ccaff6,"[127.061800555, 37.5978888236]",13.0,False,7800.0,1,"[7, 8, 1]",23.1,원룸,0,1,0,0,0,0,0,1,1,0,0,0,0,7.94691660428,7.35494541979,11.8236807905,9.31969959262,0.222657580211,0.241580216543,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
116,129,서울특별시 동대문구 휘경동,False,5,16.0,206.0,99.0,396.0,True,549a5eb7e4b044abb01296eb,"[127.062799984, 37.5906046802]",15.0,True,6500.0,4,"[0, 1, 4, 6, 7, 9, 11]",21.4,원룸,1,1,0,0,1,0,1,1,0,1,0,1,0,7.18798739498,6.72678999473,11.1237008378,9.10048804751,0.592173499634,0.582930011437,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
117,130,서울특별시 동대문구 이문동,False,5,87.0,252.0,26.0,259.0,False,57ea256a7671990cb0b5a1d8,"[127.061710055, 37.5979969899]",17.0,False,5100.0,4,"[0, 7, 1, 8, 2, 3, 4]",23.1,원룸,1,1,1,1,1,0,0,1,1,0,0,0,0,7.95344220093,7.36914301671,11.8315348691,9.31738188692,0.235142009336,0.252568518232,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
118,131,서울특별시 동대문구 이문동,False,3,180.0,290.0,44.0,162.0,False,57eb6244e6a9e453aa157844,"[127.063539755, 37.5977365336]",20.0,False,4000.0,3,[8],26.4,원룸,0,0,0,0,0,0,0,0,1,0,0,0,0,7.96885074887,7.23767426844,11.8701091421,9.45269334829,0.25041077592,0.290154743934,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
119,132,서울특별시 동대문구 이문동,False,5,133.0,37.0,26.0,408.0,False,57f5fe0d5037552d00f578a1,"[127.059573952, 37.5946067563]",15.0,False,6600.0,5,"[0, 1, 2, 3, 9, 7, 4]",26.4,원룸,1,1,1,1,1,0,0,1,0,1,0,0,0,7.54640197854,7.2371144775,11.411095326,8.99468760716,0.250446819926,0.205500613463,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
120,133,서울특별시 동대문구 이문동,False,3,437.0,507.0,143.0,300.0,False,57e898f3897dd102eba60b49,"[127.066678545, 37.5975690198]",18.0,True,7500.0,1,[],42.9,투룸,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02719494202,7.03858349532,11.9692437474,9.69895107433,0.459196254162,0.505635247386,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
