loc,room_type,size,room_floor,building_floor,parking,elevator,heat_type,animal,aircondition,laundry,bed,desk,closet,tv,shoes,refrigerator,gas,induction,microwave,doar_lock,bidet,price
"[127.0125883323, 37.4952084662]",투룸,52.8,4,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,False,False,False,False,19200.0
"[127.01129062973908, 37.55846614695276]",투룸,39.6,3,4,True,False,개별 난방,False,False,True,False,False,False,False,True,False,True,False,False,True,False,21300.0
"[127.0428696442682, 37.562610697312635]",투룸,49.5,6,6,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,14000.0
"[127.04279712394082, 37.56246656418347]",원룸,23.1,3,5,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,False,False,13600.0
"[127.0420456331805, 37.56255693384841]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5500.0
"[127.05354230444266, 37.56492370206182]",원룸,23.1,2,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4000
"[127.0692283199, 37.5434069299]",투룸,66.0,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11000
"[126.94987723182076, 37.50216868826383]",원룸,23.1,4,5,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,7500.0
"[127.07626968436236, 37.62192595771153]",1.5룸,26.4,2,5,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,8500.0
"[127.07112677449156, 37.545485307654154]",원룸,18.1,3,3,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5700.0
"[127.0636403331, 37.593509028]",투룸,36.3,2,3,False,False,개별 난방,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5500
"[127.07879150266446, 37.62439300534624]",원룸,16.5,-1,3,False,False,개별 난방,True,True,True,False,False,False,False,False,True,True,False,False,True,False,3290
"[127.07749516431392, 37.62396859801177]",1.5룸,33.0,3,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,7400.0
"[127.06762515532374, 37.54242396749962]",원룸,19.8,4,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,6600.0
"[127.059037399, 37.5919545062]",원룸,23.1,-1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,5300.0
"[127.08438393518193, 37.5370432221951]",오피스텔,46.2,12,15,True,True,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,12200.0
"[127.05885073361725, 37.59072204231751]",원룸,19.8,4,8,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6300.0
"[126.9140258574, 37.5857535484]",1.5룸,36.3,5,5,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,7650.0
"[127.07240220650684, 37.62395020919531]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,False,True,True,True,True,True,False,True,False,True,False,4300.0
"[127.05611976526251, 37.59080265966417]",오피스텔,29.7,9,14,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,9600.0
"[127.0674463095, 37.5950782438]",투룸,31.3,-1,2,False,False,개별 난방,False,False,True,False,False,False,False,False,True,True,False,False,False,False,3300
"[127.0550756324, 37.5628903492]",원룸,19.8,1,2,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,False,False,4500
"[127.0570780584, 37.5942836327]",원룸,16.5,1,3,False,False,개별 난방,False,True,False,True,False,True,False,False,True,True,False,False,False,False,3800
"[127.05635542235369, 37.5970013699281]",원룸,19.8,-1,4,False,False,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,False,False,5000.0
"[126.9520989786531, 37.50122535599726]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,7100.0
"[126.91161482204419, 37.579556538459784]",투룸,52.8,5,5,True,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,True,False,17000.0
"[127.07595265293735, 37.62205950831262]",원룸,19.8,1,4,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,4900.0
"[126.92598698095993, 37.58052508174005]",원룸,33.0,5,5,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6800.0
"[127.03957490525785, 37.56484992253431]",원룸,24.8,5,5,True,False,개별 난방,True,True,True,False,False,False,False,True,True,True,False,False,True,False,6350.0
"[126.9539158319, 37.5112812956]",투룸,39.6,5,6,True,True,개별 난방,False,True,True,False,False,False,False,True,False,True,True,False,True,False,11500.0
"[126.9495017708458, 37.50215771629051]",1.5룸,33.0,4,5,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,7000.0
"[127.0598662349314, 37.5919576926908]",투룸,33.0,-1,3,False,False,개별 난방,False,False,True,False,False,False,False,False,True,True,False,False,False,False,4200
"[126.95162226692776, 37.503902950525216]",원룸,16.5,4,5,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,6900.0
"[127.05875805345978, 37.599573428478095]",투룸,46.2,4,6,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,26000.0
"[127.05797710999836, 37.59134956515231]",1.5룸,23.1,3,5,False,False,개별 난방,False,True,True,True,True,True,False,False,True,True,False,False,True,False,6500.0
"[127.0522683857, 37.5625059989]",원룸,33.0,1,2,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,3500
"[127.06279998351667, 37.59060468020348]",원룸,21.4,4,5,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,7000.0
"[127.06405674449917, 37.598467858832436]",1.5룸,26.4,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3500
"[127.08478479, 37.5393242672]",쓰리룸,66.0,5,5,False,False,개별 난방,False,True,False,False,False,True,False,True,False,False,False,False,False,False,11200.0
"[127.08185101061422, 37.62117980470463]",원룸,16.5,1,4,True,False,개별 난방,False,True,True,False,True,True,False,True,False,True,True,False,False,False,4400.0
"[127.0541601567167, 37.56158612977614]",투룸,33.0,-1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4500
"[126.91488124390155, 37.58623710045396]",투룸,29.0,2,5,True,True,개별 난방,False,False,False,False,False,False,False,False,False,False,True,False,True,False,18400
"[127.00185451878214, 37.493893652166015]",투룸,49.5,3,4,True,False,개별 난방,False,True,False,False,False,False,False,True,False,True,False,False,True,False,13500.0
"[127.00599566979874, 37.580512092353366]",투룸,39.6,1,5,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,9000.0
"[127.0516217492, 37.5636307269]",쓰리룸,66.0,2,5,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25000
"[126.92213038122566, 37.58329766031405]",투룸,62.7,5,5,True,True,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,True,False,20000
"[127.06899056292215, 37.54080858640409]",오피스텔,30.4,7,19,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,False,False,10200.0
"[126.91540441001538, 37.588158392633794]",원룸,16.5,-1,3,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,3700.0
"[127.07507439563346, 37.62280608774333]",원룸,19.8,5,5,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,5400.0
"[127.03957490525785, 37.56484992253431]",원룸,26.4,5,6,True,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,6350.0
"[127.053982147, 37.5909478154]",원룸,19.8,2,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6000.0
"[127.07834099032135, 37.622551687843185]",1.5룸,23.1,2,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,7400.0
"[126.94899924889766, 37.50273054000327]",원룸,26.4,5,7,True,True,개별 난방,True,True,True,False,True,True,False,True,True,True,False,False,True,False,4600.0
"[127.06200047751736, 37.59318193979748]",쓰리룸,49.5,2,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,8000
"[127.04068690284235, 37.561598749552985]",원룸,13.2,-1,4,False,False,개별 난방,False,True,True,True,True,False,False,False,True,False,True,False,True,False,3800.0
"[127.0567099857, 37.5986698355]",원룸,3.3,-1,5,False,False,중앙 난방,False,True,True,True,True,True,False,True,True,True,False,False,True,False,5500.0
"[127.0794282775, 37.6266666689]",원룸,19.8,2,4,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,5900.0
"[127.06035577232161, 37.59244037503736]",투룸,39.6,-1,2,False,False,개별 난방,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5000
"[127.06843066398723, 37.54721681869153]",원룸,19.8,5,6,False,True,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,6500.0
"[127.06968796565796, 37.54609163684082]",원룸,13.2,3,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,4800.0
"[127.07687803116777, 37.61868921580012]",오피스텔,16.5,8,13,True,True,개별 난방,True,True,True,True,True,True,False,True,True,True,False,False,True,False,5800.0
"[127.06700264182801, 37.59530915025678]",투룸,29.0,2,3,False,False,개별 난방,False,True,True,True,False,False,False,False,True,True,False,False,False,False,7000
"[127.07855097044848, 37.61972244789263]",원룸,19.8,1,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5400.0
"[127.0811225988689, 37.62216058187319]",원룸,33.0,4,4,True,True,개별 난방,False,True,True,False,False,False,False,True,False,False,True,False,False,False,8400.0
"[127.0395368968, 37.5614657928]",투룸,72.6,4,5,False,False,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,False,False,16500.0
"[127.053477049, 37.5623072384]",1.5룸,16.5,-1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200
"[127.08910728634878, 37.53949768059569]",쓰리룸,99.0,3,4,True,False,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,34200.0
"[127.0704834556246, 37.544869410058375]",원룸,21.4,3,4,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,11500.0
"[127.07663612595975, 37.62137431606185]",원룸,16.5,3,5,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,4300.0
"[127.0835774060516, 37.540262167628406]",오피스텔,23.1,8,10,True,True,개별 난방,False,True,True,False,False,True,False,False,True,True,False,False,True,False,6800.0
"[126.91488124390155, 37.58623710045396]",투룸,29.0,4,5,True,True,개별 난방,False,False,False,False,False,False,False,False,False,False,True,False,True,False,17600
"[126.91607721862083, 37.58993923360318]",원룸,23.1,3,7,False,True,개별 난방,False,True,True,False,False,True,True,True,True,False,True,False,True,False,5000.0
"[127.03775576301426, 37.55768939650038]",투룸,26.4,1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5600.0
"[127.0584539402, 37.5929783233]",원룸,16.5,0,4,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,6300.0
"[127.0470542296, 37.5646741873]",쓰리룸,99.2,2,3,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23000
"[126.90916153034085, 37.57865368237491]",쓰리룸,66.0,4,5,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23000
"[127.04032472035334, 37.561602477796455]",원룸,26.4,3,5,False,False,개별 난방,False,True,True,False,True,True,False,True,True,True,False,False,True,False,8500.0
"[126.9539158319, 37.5112812956]",투룸,52.8,3,5,True,True,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22500.0
"[127.04737512, 37.5637874787]",1.5룸,33.1,1,3,False,False,개별 난방,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4500
"[127.0520264968, 37.592260538]",투룸,66.1,2,3,True,False,개별 난방,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11800.0
"[127.05605636905601, 37.59081710566302]",아파트,31.3,13,14,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,9400.0
"[127.08002245341753, 37.62298303334642]",원룸,23.1,5,5,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5400.0
"[127.07834099032135, 37.622551687843185]",1.5룸,26.4,-1,3,False,False,개별 난방,False,True,True,True,False,True,False,True,True,False,True,False,True,False,5500.0
"[127.06836033867275, 37.54455711055121]",투룸,33.0,1,5,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,9700.0
"[127.06016776100603, 37.59519029753113]",원룸,23.1,-1,3,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,5100.0
"[126.92208695798823, 37.581510060943025]",원룸,23.1,3,4,False,True,중앙 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5300.0
"[127.05698513964965, 37.59122390934443]",오피스텔,19.8,7,17,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,6800.0
"[126.91563022168198, 37.58069472858423]",원룸,11.5,1,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,3300.0
"[126.99721577583257, 37.5597352578677]",투룸,39.6,3,6,True,True,개별 난방,False,True,True,False,False,False,False,True,False,True,False,False,True,False,24700.0
"[127.08256491445671, 37.537368868051644]",오피스텔,32.0,6,24,True,True,중앙 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,14200.0
"[126.995964833593, 37.50239189026138]",쓰리룸,85.1,21,26,True,True,개별 난방,False,True,False,False,False,False,False,True,False,True,False,False,False,False,72000.0
"[127.082094101022, 37.53725386826286]",오피스텔,26.4,5,10,True,True,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,12300.0
"[127.00404814492889, 37.57514224965052]",오피스텔,26.4,14,15,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,8780.0
"[127.0652005411, 37.5959732891]",원룸,26.4,0,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4500
"[126.95850045007117, 37.50850429724316]",투룸,33.0,2,5,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,15700.0
"[126.92216906765543, 37.58093708325216]",1.5룸,33.0,1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7300.0
"[126.95096968451224, 37.505665047850194]",원룸,23.1,3,5,False,True,중앙 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,7100.0
"[127.00409802245541, 37.57638562038969]",원룸,19.8,1,2,False,False,개별 난방,False,True,True,True,False,False,False,True,True,True,False,True,False,False,5800.0
"[127.0786374602, 37.6244075239]",원룸,26.4,2,4,True,False,개별 난방,False,True,True,False,True,False,False,True,True,True,False,False,False,False,6200.0
"[127.05564595224439, 37.599221748393]",원룸,42.9,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,False,False,6000.0
"[127.0728915809, 37.6239679276]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,3800.0
"[127.07481442863082, 37.62563174784566]",원룸,16.5,-1,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,4400.0
"[127.08256168633434, 37.62056663818261]",원룸,16.5,-1,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,True,False,False,True,False,4400.0
"[127.04191446482773, 37.5627804276142]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,True,True,True,False,False,True,True,False,False,True,False,5500.0
"[127.06742958528618, 37.54639928767958]",원룸,16.5,5,5,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,10500.0
"[126.9541282474, 37.511648988]",투룸,49.5,4,6,True,True,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,21500
"[127.07771912953586, 37.62148172621478]",원룸,13.2,1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,4900.0
"[127.05883704711489, 37.59059591024179]",원룸,13.2,-1,7,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4500.0
"[127.07268029530375, 37.54650429243888]",투룸,39.6,9,9,False,True,개별 난방,False,False,True,False,False,True,False,True,True,False,True,False,True,False,11100.0
"[126.9089634465, 37.5776984763]",쓰리룸,59.4,2,3,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
"[127.0100777231, 37.5611440197]",투룸,49.5,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
"[127.07152723493013, 37.54299110003653]",원룸,19.8,1,2,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,5800.0
"[127.005216623, 37.578317308]",원룸,23.1,4,5,True,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,False,False,8000.0
"[127.0496468867, 37.5895513785]",투룸,49.5,3,5,False,False,개별 난방,False,True,False,False,False,False,False,True,False,True,False,False,True,False,17700.0
"[127.0627239322, 37.5971242961]",원룸,16.5,2,2,False,False,개별 난방,False,True,True,False,True,False,False,False,True,True,False,False,False,False,3000
"[126.91607721862083, 37.58993923360318]",원룸,23.1,4,7,False,True,개별 난방,False,True,True,False,False,True,True,True,True,False,True,False,True,False,5500.0
"[127.05720132824814, 37.589645266481384]",1.5룸,39.6,10,10,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,15200.0
"[127.06723103187846, 37.59744617156309]",원룸,23.1,1,1,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2800
"[127.07549990165307, 37.54617095571843]",투룸,42.9,1,2,False,False,개별 난방,False,True,False,False,False,False,False,False,False,True,False,False,False,False,7500
"[127.08070103146223, 37.621987881391604]",원룸,16.5,-1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,4400.0
"[127.0558820369, 37.5635999554]",투룸,49.5,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
"[127.06884246667315, 37.54710485548084]",오피스텔,26.4,6,7,False,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,14500.0
"[127.08043414737779, 37.62239891377681]",1.5룸,29.7,5,5,True,False,개별 난방,False,False,True,False,False,False,False,False,False,True,False,False,False,False,10300.0
"[127.07847192325438, 37.622108315144665]",원룸,16.5,1,5,False,False,개별 난방,False,True,True,False,True,True,False,False,True,False,True,True,True,False,3850.0
"[127.0394888675, 37.5648211195]",원룸,16.5,3,4,False,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,6000.0
"[127.0891031764, 37.5398472716]",투룸,52.8,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8200.0
"[126.92216906765543, 37.58093708325216]",1.5룸,33.0,-1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,5300.0
"[127.08670802846929, 37.53907059070884]",투룸,52.8,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17350.0
"[127.05883704711489, 37.59059591024179]",원룸,19.8,-1,7,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,5000.0
"[126.95040136755736, 37.503098747307185]",원룸,19.8,3,6,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,6000.0
"[127.05003882473653, 37.59320203284644]",원룸,16.5,-1,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6500.0
"[127.0612048850169, 37.59507443737713]",원룸,19.8,-1,3,False,False,개별 난방,False,True,True,False,True,False,False,False,True,True,False,False,False,False,3300
"[127.06171005450425, 37.59799698986629]",원룸,23.1,4,5,False,False,개별 난방,False,True,True,True,True,True,False,False,True,True,False,False,False,False,5100
"[127.07606057365929, 37.62125215416991]",원룸,23.1,3,5,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,5900.0
"[127.0572065744, 37.5905822959]",원룸,23.1,2,4,True,False,개별 난방,False,True,True,True,True,False,False,True,True,False,True,False,True,False,6300.0
"[127.07770574749095, 37.626037125188866]",원룸,19.8,3,4,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5400.0
"[127.08227542326506, 37.53751683412257]",오피스텔,26.4,6,16,True,True,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,11400.0
"[127.07606909937113, 37.620725972026165]",원룸,14.8,-1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,4400.0
"[127.0670249293, 37.5999582513]",투룸,31.3,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
"[127.07756247196984, 37.61897348003607]",원룸,14.8,4,13,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,6550.0
"[127.0454072203, 37.566318249]",1.5룸,19.8,3,6,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,6000.0
"[127.07240220650684, 37.62395020919531]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,4300.0
"[127.0669548502, 37.5975760713]",원룸,23.1,1,2,False,False,개별 난방,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3700
"[127.0579223222179, 37.59078376902699]",원룸,19.8,5,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,8000.0
"[127.05631451879663, 37.59681758724903]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,False,False,5700.0
"[127.0728312766, 37.6178881017]",1.5룸,33.0,4,5,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6000
"[127.06895550960549, 37.54206279834781]",원룸,16.5,3,5,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,True,False,True,False,5500.0
"[127.0394888675, 37.5648211195]",원룸,16.5,2,4,False,False,개별 난방,False,True,True,True,False,True,True,True,True,False,True,True,True,False,6000.0
"[127.07474436065435, 37.623534294821994]",원룸,19.8,2,5,False,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,6300.0
"[127.07771912953586, 37.62148172621478]",원룸,20.8,2,3,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5000
"[126.9254751022, 37.5761459291]",원룸,23.1,2,5,True,False,개별 난방,False,True,True,True,False,False,False,True,True,True,False,False,True,False,4250.0
"[127.0568261554, 37.5906113114]",원룸,19.8,6,7,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7100.0
"[126.9115877838, 37.579444795]",투룸,49.5,5,5,True,False,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,True,False,15500.0
"[127.06133637465405, 37.59524375550917]",투룸,29.7,-1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000
"[127.0652764577, 37.594733483]",원룸,19.8,0,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2200
"[126.92208695798823, 37.581510060943025]",1.5룸,29.7,2,4,False,True,중앙 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5800.0
"[127.0102723075, 37.5604988892]",투룸,33.0,1,2,False,False,개별 난방,True,False,False,False,False,False,False,True,False,False,False,False,False,False,9000
"[126.92384700942931, 37.58302127434357]",원룸,16.5,-1,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,6000.0
"[127.06669517442334, 37.545123890233796]",투룸,39.6,2,4,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,9100.0
"[127.0695051309, 37.5441744186]",원룸,23.1,4,5,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,6500.0
"[127.07268029530375, 37.54650429243888]",원룸,21.4,2,9,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,7000.0
"[127.08867178037211, 37.542464099023334]",쓰리룸,62.7,3,5,True,True,개별 난방,True,False,False,False,False,False,False,False,False,False,True,False,True,False,24200.0
"[127.0614306554, 37.5942273881]",투룸,39.6,1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,7000
"[127.0458699845, 37.5604832177]",원룸,13.2,1,2,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4300.0
"[126.9496235430473, 37.50270557972584]",원룸,23.1,3,6,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,7000.0
"[126.9563815832, 37.5112353796]",원룸,26.4,1,1,False,False,개별 난방,False,True,True,False,True,False,False,True,True,True,True,False,False,False,3800
"[126.914856902, 37.5797751599]",투룸,52.8,-1,4,False,False,개별 난방,True,False,False,False,False,False,False,True,False,False,False,False,False,False,6000
"[127.0670249293, 37.5999582513]",투룸,42.9,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
"[127.00573287481431, 37.57862362208165]",원룸,29.7,3,5,True,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,9500.0
"[127.0671199641, 37.5998608903]",원룸,52.9,1,1,False,False,개별 난방,False,False,True,False,False,False,False,True,False,True,False,False,False,False,2650
"[127.081365598102, 37.620625132174034]",쓰리룸,64.3,3,5,True,True,개별 난방,False,True,False,False,False,False,False,True,False,False,False,False,True,False,25600.0
"[126.9161738345965, 37.580518521130934]",원룸,29.7,3,4,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,5700.0
"[127.00622204738569, 37.57997148432812]",투룸,49.5,2,4,False,False,개별 난방,False,True,True,False,False,False,False,False,False,True,False,False,True,False,8000
"[127.05781879482787, 37.59161273247698]",원룸,26.4,1,5,False,False,개별 난방,False,True,True,True,False,True,False,True,True,True,False,False,True,False,5900.0
"[127.04997339380725, 37.590178331377714]",투룸,59.4,1,3,False,False,개별 난방,False,True,False,False,False,False,False,True,False,True,False,False,True,False,12000
"[127.07749077293164, 37.54546328286585]",쓰리룸,66.0,4,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,17100.0
"[127.08255776615938, 37.54320014324728]",쓰리룸,62.7,3,5,True,False,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,True,False,26500.0
"[127.0774042288, 37.6236659261]",원룸,16.5,2,5,False,False,개별 난방,True,True,True,True,True,True,True,True,True,False,True,False,True,False,4900.0
"[127.0044104728, 37.5764612927]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,6000.0
"[127.04583349728844, 37.56004354540833]",원룸,19.8,3,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,7500.0
"[127.06625531907578, 37.59533119592235]",투룸,33.0,1,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4800
"[127.0473055585873, 37.56117822071874]",원룸,19.8,2,2,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,7000.0
"[126.9133159, 37.5809345181]",투룸,46.2,3,5,True,True,개별 난방,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16200.0
"[127.00138863228283, 37.49415314858816]",쓰리룸,66.0,3,3,True,False,개별 난방,False,True,True,False,False,True,False,True,False,False,False,False,True,False,14700.0
"[127.08349563241661, 37.5399883215543]",오피스텔,19.8,3,10,True,True,개별 난방,False,False,True,False,False,True,False,True,True,True,False,False,True,False,6200.0
"[127.05605636905601, 37.59081710566302]",아파트,31.3,14,14,True,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,9300.0
